"GeneID","MeanExpression","Variance"
"1552349_a_at",5.49285714285714,29.8214285714286
"1552354_at",2.8,2.61481481481481
"1552355_s_at",3.53928571428571,13.7528439153439
"1552359_at",4.71428571428571,21.6871957671958
"1552360_a_at",33.3535714285714,236.601838624339
"1552362_a_at",1393.86785714286,867429.694113757
"1552364_s_at",14.1285714285714,56.1902645502646
"1552365_at",6.83928571428571,41.409880952381
"1552367_a_at",1.93214285714286,4.78003968253968
"1552368_at",6.90357142857143,22.1173941798942
"1552370_at",26.5178571428571,266.886706349206
"1552372_at",1.79642857142857,4.78035714285714
"1552373_s_at",3.67142857142857,10.8665608465608
"1552375_at",11.6107142857143,80.4165476190476
"1552377_s_at",32.0678571428571,209.74078042328
"1552378_s_at",47.8321428571429,1378.63337301587
"1552379_at",4.71428571428571,12.9642328042328
"1552381_at",7.05714285714286,63.1573544973545
"1552383_at",34.95,302.732962962963
"1552384_a_at",10.7178571428571,77.6044841269841
"1552386_at",9.57142857142857,61.1984126984127
"1552388_at",16.8928571428571,610.298465608466
"1552389_at",47.0214285714286,2583.67285714286
"1552390_a_at",95.875,13241.0078703704
"1552391_at",10.1535714285714,29.8588756613757
"1552393_at",2.34285714285714,7.62772486772487
"1552394_a_at",2.85357142857143,11.1336904761905
"1552395_at",7.15,43.412962962963
"1552396_at",7.05357142857143,30.8729497354497
"1552398_a_at",18.175,246.878240740741
"1552399_a_at",8.425,34.0382407407407
"1552400_a_at",23.2071428571429,328.106613756614
"1552401_a_at",9.40714285714286,30.1532804232804
"1552402_at",11.4142857142857,38.586455026455
"1552405_at",5.15357142857143,23.8218386243386
"1552408_at",3.07857142857143,8.19285714285714
"1552409_a_at",11.8928571428571,76.8680952380952
"1552410_at",14.2428571428571,83.3336507936508
"1552411_at",19.8714285714286,106.172486772487
"1552412_a_at",3.67857142857143,13.9424867724868
"1552414_at",12.525,54.714537037037
"1552415_a_at",20.9571428571429,119.411428571429
"1552417_a_at",28.9285714285714,447.377671957672
"1552418_at",2.76428571428571,13.5090476190476
"1552419_s_at",21.3,130.525925925926
"1552421_a_at",4.51785714285714,14.9511507936508
"1552422_at",8.47857142857143,62.6024867724868
"1552423_at",24.4464285714286,220.060357142857
"1552424_at",1.94642857142857,4.55072751322751
"1552425_a_at",12.275,48.3330555555556
"1552426_a_at",221.575,16047.2730555556
"1552427_at",12.2678571428571,43.7392989417989
"1552430_at",6.62857142857143,14.9532275132275
"1552432_at",6.37857142857143,37.2180423280423
"1552436_a_at",2.59285714285714,4.56587301587302
"1552438_a_at",8.96428571428571,43.2660846560847
"1552439_s_at",1.01071428571429,1.28988095238095
"1552440_at",37.1785714285714,994.89582010582
"1552445_a_at",7.10714285714286,22.4666137566138
"1552448_a_at",2.40714285714286,5.69253968253968
"1552449_a_at",2.26071428571429,7.22469576719577
"1552450_a_at",12.9392857142857,87.5417328042328
"1552452_at",1.78214285714286,0.903743386243386
"1552453_a_at",1.91785714285714,6.15337301587302
"1552455_at",3.625,17.0130555555556
"1552456_a_at",2.79642857142857,6.12035714285714
"1552457_a_at",1.77857142857143,2.26619047619048
"1552458_at",6.14642857142857,23.4462830687831
"1552459_a_at",7.80357142857143,24.012208994709
"1552461_at",3.97142857142857,7.51174603174603
"1552463_at",7.73214285714286,22.5207804232804
"1552466_x_at",1.83928571428571,8.11728835978836
"1552467_at",10.8821428571429,53.0896693121693
"1552468_a_at",9.18214285714286,53.493373015873
"1552470_a_at",5.74642857142857,73.2625793650794
"1552472_a_at",30.6785714285714,319.324708994709
"1552473_at",68.275,1719.59157407407
"1552474_a_at",371.935714285714,39024.7979365079
"1552476_s_at",16.425,169.736018518519
"1552477_a_at",68.5607142857143,5004.26099206349
"1552478_a_at",28.95,1066.24925925926
"1552480_s_at",8.68928571428571,53.8128439153439
"1552481_s_at",17.1107142857143,103.809880952381
"1552482_at",160.242857142857,18137.9114285714
"1552484_at",14.0107142857143,80.5928439153439
"1552485_at",26.9357142857143,297.747566137566
"1552486_s_at",63.4071428571429,1557.97328042328
"1552487_a_at",3.75714285714286,58.1455026455027
"1552489_s_at",3.48214285714286,9.54152116402116
"1552490_at",9.43214285714286,20.916335978836
"1552491_at",4.25714285714286,12.9647619047619
"1552493_s_at",2.33928571428571,10.3195105820106
"1552494_at",2.77142857142857,7.82952380952381
"1552496_a_at",30.1392857142857,586.758029100529
"1552497_a_at",31.7142857142857,191.976084656085
"1552498_at",11.9857142857143,34.0686772486772
"1552499_a_at",6.53571428571429,17.7579365079365
"1552501_a_at",10.3714285714286,69.6695238095238
"1552502_s_at",4.89285714285714,20.9466137566138
"1552503_at",4.30714285714286,25.7414285714286
"1552504_a_at",57.2607142857143,2273.25876984127
"1552506_at",4.43928571428571,10.8787698412698
"1552507_at",8.70357142857143,107.389246031746
"1552508_at",7.73214285714286,56.5770767195767
"1552509_a_at",14.5642857142857,90.2305291005291
"1552510_at",40.3642857142857,430.840158730159
"1552511_a_at",3.21785714285714,68.3637433862434
"1552514_at",8.60357142857143,188.166283068783
"1552515_at",7.88928571428571,28.9306216931217
"1552516_a_at",24.4214285714286,253.120264550265
"1552518_s_at",11.3607142857143,93.7632142857143
"1552519_at",27.8214285714286,423.114338624339
